OID_,OID1,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,genus_mdd,species,species_mdd,identification_status,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,sky_island,Z
24442,,2872152674,375fe518-f58b-4ec7-868c-99218dfd2866,ca06a2cd-f30f-47c9-872e-dd595fdbc14a,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Neotamias dorsalis (Baird, 1855)""",Neotamias dorsalis,"""(Baird, 1855)""",US,ARCADIA CAMPSITE,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.64866,-109.81908,,,2103,,,,1966-06-21 0:00:00,21,6,1966,4972385,2437431,PRESERVED_SPECIMEN,ASU,Mammals,ASUMAC002445,C.K.B. 45,,,CC0_1_0,,C.K. BROWN,,,2024-01-23T19:40:09.815Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,pinaleno,2046
24441,,2872152684,375fe518-f58b-4ec7-868c-99218dfd2866,7e56c419-048a-4481-a211-f1c271f8cc47,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Neotamias dorsalis (Baird, 1855)""",Neotamias dorsalis,"""(Baird, 1855)""",US,ARCADIA CAMPSITE,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.64862,-109.81903,,,2103,,,,1966-06-21 0:00:00,21,6,1966,4972385,2437431,PRESERVED_SPECIMEN,ASU,Mammals,ASUMAC002449,G.L.L. 66-20,,,CC0_1_0,,G.L. LYTLE,,,2024-01-23T19:40:09.814Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,pinaleno,2046
56279,,1262413128,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 22046,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""","""Tamias dorsalis (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.385631,-110.717868,,,,,,,1973-05-01 0:00:00,1,5,1973,2437431,2437431,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 22046,,,,CC0_1_0,,J. Callahan;101,,,2023-09-27T15:54:24.123Z,,,santa_catalina,2073
55965,,1262413954,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 22827,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""","""Tamias dorsalis (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.385631,-110.717868,,,,,,,1974-05-23 0:00:00,23,5,1974,2437431,2437431,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 22827,,,,CC0_1_0,,J. Callahan;124,,,2023-09-27T15:54:23.819Z,,,santa_catalina,2073
55702,,1262414377,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 23270,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""","""Tamias dorsalis (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.385631,-110.717868,,,,,,,1974-03-01 0:00:00,1,3,1974,2437431,2437431,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 23270,,,,CC0_1_0,,J. Callahan;152,,,2023-09-27T15:54:27.117Z,,,santa_catalina,2073
3580,,686487252,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,900afc83-1ed8-11e3-bfac-90b11c41863e,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Neotamias dorsalis (Baird, 1855)""",Neotamias dorsalis dorsalis,,US,"""CHIRICAHUA MTS; S FORK, CAVE CREEK""",Arizona,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,31.8400871,-109.2104076,,,,,,,1969-01-28 0:00:00,28,1,1969,4972385,2437431,PRESERVED_SPECIMEN,KU,KUM,160137,,,,CC_BY_4_0,,WEIGLE J,,,2023-12-06T22:31:41.688Z,,COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK,chiricahua,2085
55953,,1262413981,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 22826,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""","""Tamias dorsalis (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.38556,-110.71722,,,,,,,1973-09-05 0:00:00,5,9,1973,2437431,2437431,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 22826,,,,CC0_1_0,,J. Callahan;121,,,2023-09-27T15:54:23.819Z,,,santa_catalina,2085
79578,,1145335676,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47356?seid=370923,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""CHIRICAHUA MTS, 2 MI NE RUSTLER'S PARK""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9239843,-109.2513092,2377,,,,,,1982-05-19 0:00:00,19,5,1982,7261533,2437431,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47356,,unknown,2005-02-15 0:00:00,CC0_1_0,,Collector(s): Laura L. Janecek,,,2023-12-28T00:35:08.650Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,2105
79577,,1145335682,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47352?seid=378105,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""CHIRICAHUA MTS, 2 MI NE RUSTLER'S PARK""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9239843,-109.2513092,2377,,,,,,1982-05-19 0:00:00,19,5,1982,7261533,2437431,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47352,,unknown,2005-02-15 0:00:00,CC0_1_0,,Collector(s): Joseph A. Cook,,,2023-12-28T00:35:08.872Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,2105
79576,,1145335688,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47354?seid=121363,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""CHIRICAHUA MTS, 2 MI NE RUSTLER'S PARK""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9239843,-109.2513092,2377,,,,,,1982-05-19 0:00:00,19,5,1982,7261533,2437431,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47354,,unknown,2005-02-15 0:00:00,CC0_1_0,,Collector(s): Joseph A. Cook,,,2023-12-28T00:35:08.521Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,2105
79575,,1145335691,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47353?seid=1206017,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""CHIRICAHUA MTS, 2 MI NE RUSTLER'S PARK""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9239843,-109.2513092,2377,,,,,,1982-05-19 0:00:00,19,5,1982,7261533,2437431,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47353,,unknown,2005-02-15 0:00:00,CC0_1_0,,Collector(s): Joseph A. Cook,,,2023-12-28T00:35:19.873Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,2105
79574,,1145335693,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47355?seid=28886,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""CHIRICAHUA MTS, 2 MI NE RUSTLER'S PARK""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9239843,-109.2513092,2377,,,,,,1982-05-19 0:00:00,19,5,1982,7261533,2437431,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47355,,unknown,2005-02-15 0:00:00,CC0_1_0,,Collector(s): Patricia J. Gegick,,,2023-12-28T00:35:01.464Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,2105
24676,,2872152202,375fe518-f58b-4ec7-868c-99218dfd2866,6061c257-0d1e-44af-92ce-ee21e61a8aaf,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Neotamias dorsalis (Baird, 1855)""",Neotamias dorsalis,"""(Baird, 1855)""",US,CLUFF DAIRY,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.64005,-109.81963,,,2118,,,,1966-06-24 0:00:00,24,6,1966,4972385,2437431,PRESERVED_SPECIMEN,ASU,Mammals,ASUMAC002338,P.C.R. 46,,,CC0_1_0,,P.C. ROTHLISBERG,,,2024-01-23T19:40:09.707Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,pinaleno,2112
73429,,1145381626,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:89010?seid=322996,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""",Tamias dorsalis,,US,"""TUCSON, ROSE CANYON PICNIC AREA""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,32.38758,-110.71176,3054,,,,,,1997-10-10 0:00:00,10,10,1997,2437431,2437431,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:89010,,Jonathan L. Dunnum,2006-09-11 0:00:00,CC0_1_0,,Collector(s): Toni Piaggio,,,2023-12-28T00:35:10.905Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,santa_catalina,2116
60004,,1262402487,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 11432,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""","""Tamias dorsalis (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.3875,-110.71111,,,,,,,1964-05-11 0:00:00,11,5,1964,2437431,2437431,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 11432,,,,CC0_1_0,,Alfred L. Gardner;8759,,,2023-09-27T15:54:26.043Z,,,santa_catalina,2120
57393,,1262410047,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 18919,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""","""Tamias dorsalis (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.3875,-110.71111,,,,,,,1969-10-18 0:00:00,18,10,1969,2437431,2437431,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 18919,,,,CC0_1_0,,B. Eberling;8,,,2023-09-27T15:54:25.178Z,,,santa_catalina,2120
1357,,911661484,854f70cc-55e3-4af2-9417-0f47d6c7902d,urn:catalog:TTU:Mammals:30266,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""CORONADO NATL FOREST, 1 MI E SOUTH FORK CAMPGROUND""",Arizona,PRESENT,,acac73b0-055d-11d8-b84f-b8a03c50a862,31.867594,-109.171715,2528,,,,,,1977-10-23 0:00:00,23,10,1977,7261533,2437431,PRESERVED_SPECIMEN,TTU,Mammals,30266,81,,,CC_BY_4_0,,"""BARNETT, R K""",,Native,2023-09-07T08:08:24.562Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2127
30251,,2381406500,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:21737,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., head Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1928-06-20 0:00:00,20,6,1928,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,21737,,,,CC0_1_0,,L. M. Huey,,Native,2023-09-07T09:44:11.690Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
30246,,2381406594,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:21736,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., head Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1928-06-20 0:00:00,20,6,1928,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,21736,,,,CC0_1_0,,L. M. Huey,,Native,2023-09-07T09:44:11.690Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
30217,,2381407104,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:21738,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., head Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1928-06-20 0:00:00,20,6,1928,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,21738,,,,CC0_1_0,,L. M. Huey,,Native,2023-09-07T09:44:11.690Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
30677,,2381394209,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:9303,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1931-07-04 0:00:00,4,7,1931,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,9303,,,,CC0_1_0,,"""J. W. Sefton, L. M. Huey""",,Native,2023-09-07T09:44:11.640Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
30673,,2381394262,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:9290,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1931-07-02 0:00:00,2,7,1931,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,9290,,,,CC0_1_0,,"""T. W. Sefton, E.H. Quayle""",,Native,2023-09-07T09:44:11.637Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
30653,,2381394618,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:9248,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1931-06-22 0:00:00,22,6,1931,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,9248,,,,CC0_1_0,,"""J. W. Sefton, L. M. Huey""",,Native,2023-09-07T09:44:11.643Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
30645,,2381394739,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:9304,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1931-07-04 0:00:00,4,7,1931,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,9304,,,,CC0_1_0,,J. W. Sefton,,Native,2023-09-07T09:44:11.640Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
30632,,2381394872,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:9302,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1931-07-04 0:00:00,4,7,1931,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,9302,,,,CC0_1_0,,"""J. W. Sefton, L. M. Huey""",,Native,2023-09-07T09:44:11.640Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
30596,,2381395289,a9ae9ece-e753-4fb9-8595-a37d0f5aa59c,urn:catalog:SDNHM:Mammals:9289,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,dorsalis,SUBSPECIES,Tamias dorsalis dorsalis,Tamias dorsalis dorsalis,,US,"""Chiricahua Mts., Pinery Canyon""",Arizona,PRESENT,,8a471700-4ce8-11db-b80e-b8a03c50a862,31.933,-109.272,,,,,,,1931-07-01 0:00:00,1,7,1931,7261533,2437431,PRESERVED_SPECIMEN,SDNHM,Mammals,9289,,,,CC0_1_0,,"""T. W. Sefton, E.H. Quayle""",,Native,2023-09-07T09:44:11.637Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH,chiricahua,2136
57517,,1262409885,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 18828,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""","""Tamias dorsalis (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.38861,-110.69806,,,,,,,1969-11-14 0:00:00,14,11,1969,2437431,2437431,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 18828,,,,CC0_1_0,,H.L. Pitzer;4,,,2023-09-27T15:54:25.239Z,,,santa_catalina,2137
57090,,1262410469,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 19354,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Tamias dorsalis Baird, 1855""","""Tamias dorsalis (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.38861,-110.69806,,,,,,,1969-10-25 0:00:00,25,10,1969,2437431,2437431,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 19354,,,,CC0_1_0,,H.L. Pitzer;20;preparator: J.B. Harsha,,,2023-09-27T15:54:24.682Z,,,santa_catalina,2137
16624,,4027014312,375fe518-f58b-4ec7-868c-99218dfd2866,68411a89-8322-4976-bf70-d1eeac7bb3de,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Neotamias dorsalis (Baird, 1855)""",Neotamias dorsalis,"""(Baird, 1855)""",US,"""Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake""",Arizona,PRESENT,1,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.389522,-110.710368,3,,2114,,,,2022-05-13 0:00:00,13,5,2022,4972385,2437431,PRESERVED_SPECIMEN,ASU,ASUMAC,ASUMAC008928,DMR0126,"""Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.""",,CC0_1_0,,"""Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Gilbert Kleker, Aven; Luedke, Kory; Walker, Lindsay; Pearson, Katie; Post, Greg""",,Native,2024-01-23T19:40:09.746Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,santa_catalina,2137
16626,,4027014310,375fe518-f58b-4ec7-868c-99218dfd2866,143fe214-2ba5-4f83-991b-3c1a82ea8a9f,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Neotamias,Tamias dorsalis,Neotamias dorsalis,Valid,,SPECIES,"""Neotamias dorsalis (Baird, 1855)""",Neotamias dorsalis,"""(Baird, 1855)""",US,"""Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake""",Arizona,PRESENT,1,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.388458,-110.711341,3,,2130,,,,2022-05-13 0:00:00,13,5,2022,4972385,2437431,PRESERVED_SPECIMEN,ASU,ASUMAC,ASUMAC008927,DMR0123,"""Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.""",,CC0_1_0,,"""Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Gilbert Kleker, Aven; Luedke, Kory; Walker, Lindsay; Pearson, Katie; Post, Greg""",,Native,2024-01-23T19:40:09.717Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,santa_catalina,2142
