OID_,OID1,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,genus_mdd,species,species_mdd,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Z
933,,1145381547,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88948?seid=879982,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""CHIRICAHUA MTNS, PINE CANYON.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.95799,-109.36237,4865,,2060,0,,,8/31/1993 0:00,31,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88948,,"""Lee H. Simons, Donald F. Hoffmeister""",,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:10.936Z,,CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1727
937,,1145381539,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88946?seid=1444582,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""CHIRICAHUA MTNS, PINE CANYON.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.95799,-109.36237,4865,,2060,0,,,8/31/1993 0:00,31,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88946,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.430Z,,CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1727
939,,1145381535,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88949?seid=1473091,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""CHIRICAHUA MTNS, PINE CANYON.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.95799,-109.36237,4865,,2060,0,,,8/31/1993 0:00,31,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88949,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:19.265Z,,CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1727
944,,1145381523,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88947?seid=623625,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""CHIRICAHUA MTNS, PINE CANYON.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.95799,-109.36237,4865,,2060,0,,,8/31/1993 0:00,31,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88947,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:09.945Z,,CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1727
948,,1145381516,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88943?seid=1554106,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""CHIRICAHUA MTNS, RUCKER CANYON.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.7690887,-109.3228098,9831,,1899,0,,,8/4/1993 0:00,4,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88943,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.636Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1847
747,,1262417818,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26676,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.35,-110.28333,,,,,,,10/8/1997 0:00,8,10,1997,2435812,2435812,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26676,,,,CC0_1_0,,Henry Ruiz;1262;preparator: Y. Petryszyn,,,2023-09-27T15:54:25.750Z,,,1921
752,,1262417767,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26718,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.53194,-110.58806,,,,,,,12/18/1997 0:00,18,12,1997,2435812,2435812,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26718,,,,CC0_1_0,,John Henderkson,,,2023-09-27T15:54:25.625Z,,,1660
730,,1262418037,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26913,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.225131,-110.543935,,,,,,,9/24/2001 0:00,24,9,2001,2435812,2435812,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26913,,,,CC0_1_0,,R.M. Sidner;362,,,2023-09-27T15:54:25.332Z,,,2490
731,,1262418019,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26910,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.225131,-110.543935,,,,,,,9/13/2001 0:00,13,9,2001,2435812,2435812,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26910,,,,CC0_1_0,,"""R.M. Sidner, M. Olker;358""",,,2023-09-27T15:54:25.329Z,,,2490
733,,1262418001,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26915,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.225131,-110.543935,,,,,,,9/13/2001 0:00,13,9,2001,2435812,2435812,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26915,,,,CC0_1_0,,"""R.M. Sidner, M. Olker;359""",,,2023-09-27T15:54:25.335Z,,,2490
736,,1262417970,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26911,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.225131,-110.543935,,,,,,,9/13/2001 0:00,13,9,2001,2435812,2435812,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26911,,,,CC0_1_0,,"""R.M. Sidner, M. Olker;360""",,,2023-09-27T15:54:25.330Z,,,2490
65,,3020132007,835ff8be-ea5c-45e4-b3f3-126852ac56fe,urn:catalog:NYSM:ZM:16306,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,Portal Twp.  Southwest Research Station.,Arizona,PRESENT,1,baa8ccb1-8d9d-4940-93a6-2241c8a04ba5,31.88178,-109.204667,38,,1595,0,,,4/18/2001 0:00,18,4,2001,2435958,2435958,PRESERVED_SPECIMEN,NYSM,ZM,16306,,,,CC0_1_0,,"""Kays, Roland""",,,2023-09-07T07:12:48.289Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,1654
729,,1262418038,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26947,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.00444,-109.35611,,,,,,,9/4/2003 0:00,4,9,2003,2435812,2435812,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26947,,,,CC0_1_0,,R.M. Sidner;394,,,2023-09-27T15:54:25.284Z,,,1649
43,,4079061304,375fe518-f58b-4ec7-868c-99218dfd2866,234a023c-3562-40e6-a481-230f23eb0082,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,,SPECIES,"""Sorex monticolus Merriam, 1890""",Sorex monticolus,"""Merriam, 1890""",US,"""Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead""",Arizona,PRESENT,1,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.441407,-110.787782,15,,2770,,,,9/9/2022 0:00,9,9,2022,2436019,2436019,PRESERVED_SPECIMEN,ASU,ASUMAC,ASUMAC008946,NSU0018,"""Upham, Nathan S.; Rowsey, Dakota M.""",,CC0_1_0,,"""Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien""",,Native,2024-01-23T19:40:09.643Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2789
125,,1987253736,6d2cfc0a-9903-40b8-802b-403398218e4a,30a9ffc5-acc1-4809-a0c8-c51eaa602cfe,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""",Notiosorex crawfordi,,US,"""20MI E PEARCE,PINERY CANYON,6500FT""",Arizona,PRESENT,,6ea87510-0561-11d8-b851-b8a03c50a862,31.9588829,-109.314111,4,,,,,,,,,,2435812,2435812,PRESERVED_SPECIMEN,UMMZ,mammals,64012,348,,,CC_BY_NC_4_0,,"""Blossom, P.""",,Native,2024-01-01T05:09:38.578Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,1789
203,,1897613596,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,a42e15007e1301c9e0f7ecd2eb32cb31,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""",Notiosorex crawfordi,"""(Coues, 1877)""",US,"""20 mi E Pearce, Pinery Canyon, 6500 Ft""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.9588,-109.3137,,,0,0,0,0,,,,,2435812,2435812,PRESERVED_SPECIMEN,UMMZ,UMMZ,64012,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),P.M. Blossom,,,2023-09-07T05:04:00.048Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,1783
423,,1897608555,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,ea73b55821210fa09a5d600ac316c99d,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Upper Blacktail Canyon, Ft Huachuca Military Reservation.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.5405,-110.4239,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88933,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:03:59.948Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1742
430,,1897608547,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,f4f76d98e90eec08066d430465e71c72,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Upper Blacktail Canyon, Ft Huachuca Mil Res; Lat 3488.02""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.5405,-110.4239,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88934,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.060Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1742
431,,1897608546,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,8a9469f3e9841571b7ba666c999de7cf,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Ramsey Canyon""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.4469,-110.3117,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88921,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.063Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1744
432,,1897608545,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,c71bfa2a2061030fd1ee06f6c61d0068,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Upper Blacktail Canyon, Ft Huachuca Military Reservation.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.5405,-110.4239,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88932,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.043Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1742
433,,1897608544,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,89ba22e64e8b2da3b4bb7da5c4181cf6,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""10 Mi S, 1 Mi E Sierra Vista, Huachuca Mts; T 23 S, R 20 E, Sec 23""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.4163,-110.2806,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,47951,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"""T. S. Byrne, Sarah B. George""",,,2023-09-07T05:04:00.002Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1847
434,,1897608543,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,9615b407391be15bb47aec1e54a5ad1a,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Copper Canyon.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.3604,-110.3094,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88954,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.056Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1769
436,,1897608541,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,c135684dcbc08c588b966e8db719670d,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Chiricahua Mtns, Rucker Canyon.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.769,-109.3224,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88943,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.059Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1831
437,,1897608539,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,a743934ca09d06881183eeaea00bf81a,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Side Canyon Of Garden Canyon, 5 Mi From Mcclure Springs (Ft Huacachuca Mil Res); T225 R2De S.30""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.4887,-110.3487,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88915,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:03:59.918Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1765
438,,1897608538,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,b930c910d13da1f82915de87e2ba8ed6,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Side Canyon Of Garden Canyon, 5 Mi From Mcclure Springs (Ft Huacachuca Mil Res); T225 R2De S.30""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.4887,-110.3487,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88912,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.051Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1765
440,,1897608536,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,95a0286e2f697352f2766c2c926b70be,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Side Canyon Of Garden Canyon, 5 Mi From Mcclure Springs (Ft Huacachuca Mil Res); T225 R2De S.30""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.4887,-110.3487,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88916,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:03:59.959Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1765
441,,1897608535,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,93875c8f904e9591ec2413bafe893564,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Ramsey Canyon""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.4469,-110.3117,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88925,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.067Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1744
442,,1897608534,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,ca39ccc427b8ebcbd9997eb8d0d4f3fe,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Huachuca Mtns, Ramsey Canyon""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.4469,-110.3117,,,0,0,0,0,,,,,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88922,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.053Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1744
